gx,gy,gz,ax,ay,az
6.1,-2.2,94.1,-0.2,-0.8,6
4.7,-2.1,96.2,-2.4,2,-6.2
4.4,-2.6,96.6,-0.6,1.4,13.4
7.3,-1.6,98.1,-2,2.8,-31.2
4.5,-1.7,98,0.6,-7.2,-17
5.8,-1.4,98.8,-1.8,-1.8,19.2
5.5,-2.3,99.7,-7.6,-4.6,29.6
8.2,-1,99.3,-0.8,7.2,-22.4
6.5,-1.1,100.4,-9.6,0,4.4
7.2,-1.1,100.2,5.4,3,-12.2
8.1,-0.6,101,-4,6.8,-15.2
5.6,-1,101.8,1,2.8,0
8.2,-0.3,104.1,-4.6,6,-6.4
5.9,-0.5,106,9.6,0,15.6
7.7,-0.6,106.5,-6.8,-20,20
9.8,-1.7,107.6,5.6,-5.2,-12.8
6.8,-2.3,107.9,-4.4,-2.4,-13.2
7.1,-1.7,108.9,1.2,3.6,8.8
7.4,-2,110.4,4.6,-2.4,21.2
8.2,-2.4,111.4,4.2,-6.4,4.6
8.1,-2.6,114.1,-4.2,2.2,-8.2
9.1,-2.1,115.6,-6.2,-9.8,-17.4
6,-2.6,121.2,-4.6,-6.2,23
7,-1.9,124,0.2,8.2,-2
7.9,-1.8,127,-2.2,1.2,-31.8
6.9,-0.2,127.7,1.8,0,8.2
7.6,1.3,128.3,2.4,-5.6,4.2
7.7,1.9,127.2,2.6,0.8,-0.2
7.9,2.4,126.4,0.6,4.6,0
7.4,3,125.5,2.8,2.6,12.8
7.4,3.6,125.8,-2,-1.8,-4.8
6.1,3,126.5,0.8,-4.2,21.2
7.1,4,126.7,0.4,-1.4,-9.6
6.7,3.9,126.7,0.8,-3,19.8
8.3,4.3,126.3,3.8,-2.6,-18.4
6.8,4.9,125.7,2,0.8,1.4
6.5,5.4,124.6,2,4.6,3.6
5.6,5.4,123,3.6,3,-7.2
5.5,6.5,120.7,1.4,1.4,9.6
5.3,6.5,117.9,4.4,4.4,-1
5.6,6.7,114.4,2,7.4,-17
5,6.4,111.6,1.8,-1.4,1.4
6,6.2,108.1,3.4,6,7.2
6.5,5.8,104.8,3.6,-0.8,2.6
7,4.8,101.3,-3,12.6,-0.6
7.1,3.5,101.1,-2.8,0,-17.8
5.6,2.1,102.7,-1.6,-4,8.4
7.7,1.4,104.1,0.6,-4.6,10
8,1.9,104.4,-1.2,1,-11.4
7.3,1.8,102.3,-0.2,-8,-3.8
7.7,2.9,99.8,-0.2,0.8,-3
6.9,2.9,96.1,3.4,0.4,5.6
6.8,2.4,93.3,1.4,1.2,4.4
6.8,1.4,90.3,-0.2,4.4,-10.4
5.5,0.4,90.9,-2.4,-2.6,4.4
7,-0.1,93.9,-0.2,-3.6,-15
5.9,-0.3,97.6,-0.4,0.8,-27.2
5.3,-0.1,100.2,-2.4,-3.8,2
5.7,0.8,100.2,-3,-3.2,-7
5.5,1.5,98.1,-1.4,-3,-4.4
5.6,2.4,95.7,2.6,-0.6,2.4
5.4,2.8,93.4,-0.4,-0.8,0
6.9,2.9,91.6,-4,3.4,-30.4
4.7,1.7,90.5,0.2,-4.2,-15.6
5.1,1.5,89.6,-2.4,-6.6,-14.8
7,0.8,90.8,-4.4,6.4,-16.6
7.2,0.5,92.1,-0.2,0.4,-13.4
4.9,-0.7,93.1,0.6,-2.2,13
4.5,-1.2,93.5,-0.8,-4.4,3.2
4.8,-1.5,94.7,-0.6,1.4,-7.8
7.1,-0.3,97.4,-2.2,7.4,-0.4
6.5,-1.1,99.6,-0.6,1.4,-12.6
7,0,100.3,-1.2,0.8,-3.8
7.6,0.4,99.3,-4.6,-6.8,-10.4
5.3,0.6,97.5,-0.6,-2.4,14.6
6.2,0.7,95.9,-0.8,-7.8,14.8
6,-0.1,95.6,-0.2,-0.6,4.8
5.5,-0.5,95.4,-0.6,2.6,-4
4.7,-1.7,96.2,-0.6,0.6,2.8
4.1,-2.1,98.3,-1.2,1.4,8.6
4.4,-2.9,100.9,-2.2,4.6,-19.6
3,-3.6,104.4,-1.6,0,16.2
2.9,-4,110.2,-2.6,4.6,-6.8
1.8,-4.1,114.2,-1.4,-1.2,5
2.6,-4.4,119.1,-0.6,3.2,4.4
1.9,-4.7,124.5,-1.8,-0.6,14.2
2.5,-5,130.3,0.8,3.2,-1.2
4.4,-4.6,135.3,-3.6,-9.2,2.4
2,-4.7,140,0.8,-1.2,17.2
4.9,-3.3,143.8,0,8.2,-18.2
4.7,-2.3,146.3,1.4,-0.2,8.8
4.8,-2.3,148.4,2.4,11.6,12.8
7.3,-1.5,151.4,-2.4,2.2,3.6
8.7,-1.8,153.5,0.4,-0.4,8.6
9.6,-2.3,156.8,6.2,3.2,23.8
9.6,-2.3,159.9,2.2,-0.2,-1.8
8.8,-2.5,162,-1.4,-11.6,36.4
13.1,-1.8,164.8,4.4,3.2,10.6
11.1,-2.3,167.5,1.8,6.8,-34.2
9,-2,170.6,2.6,7.8,10.2
8.8,-1.4,173.2,-1,5.2,5.8
8.6,-1.1,175.1,4.6,1.8,5.4
11.8,0.2,176.4,1.4,-3.6,-10.8
10.2,-0.2,178.2,0.2,-7.4,0.2
9.1,-0.3,179.5,-2,-3.2,6.2
9.4,-0.4,182.6,2,5.8,-5.4
9.4,-0.4,186.2,-1.8,-9.6,7.8
7.9,-0.2,189.4,1.4,-6,25.6
7.2,0.2,193.5,0,-4.2,-9.6
7.1,0.5,195.1,-3.6,-3.8,-15.4
6.9,0.1,197.1,-3.2,4.8,-4.2
7.9,0.1,199,0.8,-1,-3.4
7.3,0.2,200.6,1,-0.4,1.2
7.7,-0.1,203.2,-3.2,-1,-7.8
7.7,-0.8,207.9,-4,-10.6,6
8.7,-0.6,212.4,-1.4,4.8,-13.6
8,-1.3,217.3,3.6,5.4,8
8.8,0.4,220.5,1.6,1.2,-2.4
8.7,0.7,222.9,2.8,-1.2,6.2
8.7,2.7,222.7,3.6,-0.8,-4.6
7.9,2.9,219.8,6,-1.8,1
7.6,3.5,213.9,2.6,-4.4,-0.2
6.9,4.9,206.6,1.2,-0.6,4.2
6.6,5.7,201.7,0,0.2,4.2
7.2,5.3,198.7,-0.4,0.6,-1
7.4,4.9,197.7,-0.4,0.2,-4.2
7.4,4.1,196.9,-0.6,4,-5.2
7.8,3.4,197.3,-1.6,-2.4,0.4
7.4,2.4,198.9,-0.8,-2.2,5.4
7.9,1.8,200.7,-0.2,0.2,-8.4
7.4,1.7,200.8,1.8,0.4,0.8
7.2,2.1,199,0.6,-3.2,3.8
6.8,2.7,196,-0.4,-0.6,-4.8
6.7,2.9,194.1,1.8,-3.8,-4.4
6.3,2.9,192.1,0.6,-6.4,4
6.4,2.8,190.7,0.6,-0.2,6
6.3,2.5,190.5,-0.4,-2.4,0
6.7,2.2,190.4,1,3,-2.4
6.8,1.7,190.3,-2,4.6,-4
7,1.5,190,-1,-6,-4.8
7.5,1.2,190.2,-2.2,1,-3.6
7.9,1,190.9,-0.8,10.4,-2.4
7.5,0.6,192.1,1,-2.6,5
7.7,0.5,192.4,0.6,0,4
7.8,0.8,191.9,-1.2,0,-3.6
7.5,0.9,192.1,0,-2.2,4
7.6,1,191.9,-0.4,-1.4,0.2
7.5,1.1,190.9,1.2,1.8,-1.6
6.7,1.6,189.4,-0.2,-2,0
6.8,1.7,188.1,0.2,-1.2,4
6.9,1.9,186.3,-1,1.2,-2.8
5.7,2,184.9,0.6,-18.6,48.8
10.5,1.7,184.4,3.2,8.2,-11.2
7.3,2,183.6,-3.8,-1,-5.6
7.9,1.2,184,-1.2,1,-24
6.6,0.1,185.7,-2.8,2,17.4
7.9,0.9,188,3.2,-7.6,-4.4
7.7,-0.2,190.5,0.8,3.2,3.6
8.6,-0.7,190.7,1.4,6.4,-17.6
7.9,-0.6,191.8,-6,-27.6,68.6
6.1,-1.2,193.8,-3.2,1.8,13.8
9.7,-1.2,195.8,-1.4,-7.4,-19.6
7.1,-2.2,199.8,1.2,-1.8,26.6
11.3,-2.7,203.9,3,22,-10.4
7.8,-3.1,205.4,9.4,-8,27.8
8.1,-2.2,206.4,2,3.2,-6.6
8.9,-1.5,207.1,-0.2,11.4,-6.6
9,-1.1,207.2,1.6,-1.6,3.2
9.3,0,207.4,-1.6,3.6,-18
8.3,0,208,-1.4,-4.4,19
5.9,1.1,208.8,-3.2,-27.2,29.6
7.2,0.3,208.9,-0.6,2.6,-6.2
4.7,0.2,209.1,-0.6,-19.2,9.8
9.9,0.8,210.3,-0.4,-15.4,68.2
5.6,0.4,211.3,-3.4,-13.8,-11.8
5.2,-0.4,214.6,9,32,19.6
5.9,-2.1,218,2.6,-11.2,10.6
2.6,-2.1,220.4,-2.4,-20.8,19
5.5,-1.8,221.6,0.4,-4.6,27.2
6.9,-0.4,220.7,4.8,-0.8,-0.8
3.4,-0.2,218.7,4.4,-23,34.8
4.2,-0.9,217.4,-3.2,-4,71.8
8.1,0.4,216.7,1,9,-14
3.1,-0.5,217.4,1.8,-20,26.4
7.5,-0.2,218.5,4,1.2,-27
3.1,-0.6,219.3,-3,7,-33.4
2.9,0.3,221.5,-7,-3.4,28.2
6,0.4,224.7,-0.2,-1.2,13
4.8,0,227.5,0.4,-13.6,-27
4.5,0.8,227.5,-2.2,7.8,2.8
5.1,1.3,226.1,0.8,-2.4,-10.6
4.6,2,222.1,2.2,-0.8,-1.8
4.6,2.7,218.4,-0.6,1,-3
4.7,3,214.1,0.4,0.4,2.6
4.8,3.1,210.8,-1,-2.6,1.8
4.8,2.9,210,-2.2,0.6,-5.2
4.9,1.9,211.6,-2.2,3.2,2
4.8,0.6,214.8,0.4,1.4,2.2
5.1,0.1,219.9,0.6,2,0.8
4.8,-0.3,223.8,-0.2,2.4,-1.6
5,0,226.7,2.2,-3.2,1.6
4.9,0.6,225.6,3.2,-3.4,1.4
5,1.5,221.7,2.4,-3.2,-1
4.6,2.8,215.7,-1,-0.4,-2.8
4.7,3.9,209.2,-0.4,1.6,-0.4
4.9,4.4,205.7,-0.2,1,0
4.8,4.4,203.5,0.4,-2.4,-2.2
4.6,4.2,202.2,0,0.8,-2.6
4.8,4.1,202.1,-1,0.6,-3
5,3.7,201,0,-1.4,1.2
5.1,3.7,199.5,0.2,3.2,-0.2
5.3,3.6,197.8,0.2,0.8,-0.6
5.4,3.3,195.5,-0.2,-0.4,-0.4
5.5,3.4,193.9,-2,-2.8,-2.2
4.8,3.3,193.8,-0.4,-2,1.2
4.5,2.8,194.4,0.8,-2.2,-2.4
4.1,2.3,195.3,1.2,-0.8,1.2
7.6,1.6,194.9,0.8,4.2,-0.8
11.9,3.3,192.6,-2.6,2.8,-0.2
12.7,4.6,187,-0.2,1.2,-3.4
12.5,2.4,185.8,-1,-3.2,0.6
10.5,0.4,192.7,-4.2,-2,0.4
8.4,-1.1,203.3,-2.8,-3.2,-1.2
6.8,-3.1,212,2.2,-3.8,0
6.1,-5,221.5,-1.4,1.4,-2.8
6.8,-6.7,225.9,2.6,3.6,1.4
8.5,-6.3,223.8,0.8,1.8,-1
9.1,-4.6,217.6,-1.4,-4.6,1.6
7.9,-4,210.5,0.6,-7,-1.4
5.3,-4.9,207.6,-0.4,-3.8,-0.2
3.9,-5.5,208.2,0.4,-2.4,1.6
3.1,-6.6,209,0.8,-1,-0.2
2.7,-7.5,210.3,1.4,0.2,0
2.7,-8,211.4,0.4,1.4,-0.8
3.7,-8.4,211.9,0.4,1,-0.2
4.6,-9,212.3,0.4,0.8,-0.6
5.1,-8.8,212.3,-1,0.2,-0.6
5.6,-8.9,212.9,0.2,1.2,-0.8
6.5,-9.4,214,0.6,0.8,-0.4
6.8,-9.4,215,-0.6,0.2,-0.4
7,-9.5,215.6,-0.8,0.4,-0.8
7.4,-9.9,217.4,0.2,0.4,-0.4
7.1,-10.4,219.5,0.6,0.4,-0.4
6.6,-11.2,223.2,0.2,0.6,-0.4
6.6,-11.4,224.7,0.4,1.2,-0.2
7,-11.6,226.2,1,0.8,-0.8
7.8,-11.1,227.1,0,2.8,-2.2
8.4,-10.4,227.8,-1,-0.2,-2.2
8.1,-10,230,-1.8,-1.2,3
6.7,-8.6,235.2,-1.8,-2.6,0.2
5,-8.9,240.1,0.4,-2,0
4,-9.9,243.9,0.8,-0.2,0.4
3,-11.9,245.5,5.6,-3.6,0.6
3.2,-11.4,245.1,-8.4,3.2,-1
3.9,-11.9,241.1,3.6,0.2,0.4
5.3,-12.7,238.3,0,4.4,-1.8
8.6,-13.8,234.9,3.8,3,-1.6
10.5,-15.1,233.8,5.6,0.6,0.8
12.3,-13.7,232.5,-2.4,3.2,-4
13.3,-11.7,230.2,2,1.2,0.2
11.2,-10.4,235,-8.6,-7,-2.6
10.5,-8.2,237.4,7.2,-0.4,2.6
11.1,-7.2,238.6,6.8,1.8,0
13,-1,228,-4,-2,-1.8
12.9,2.2,212.9,4.8,4.6,-2.6
12.8,-0.9,213.6,3.2,-5.6,4.2
9.3,0,216.3,16.6,-2.2,-2.4
5.2,-0.5,223,-5.4,12.2,-0.2
6.7,0,227.9,3.2,1.2,3
7.4,-0.5,228.8,0.6,0.6,4
8.5,0.3,225.6,0.2,0,-6.8
9,1.4,222,-1,-1.8,-7
9.2,1.5,221.2,-0.8,-3.8,1.8
9.7,0.8,223.8,0,-4.2,3.4
10.5,0.3,223.5,3.4,0.2,1.4
11.6,0.5,221.1,1.6,2,1.6
12.3,1,218.8,-1.8,1.2,-9.2
12.1,1.4,218.3,-2.8,4.4,-2.8
11.9,1.3,218.8,-1.4,-0.6,3.2
11.5,1,222.1,-1.6,4.2,-0.6
11.5,-0.4,226.9,-1.2,-0.8,1.2
10.6,-1.5,230.1,-0.2,-4,-4.8
10.2,-1.9,233.2,-1.6,-0.6,-0.6
9.5,-2.3,235.7,0.2,-2.6,-2.2
9.7,-2.2,237.7,-0.8,3.8,-2.8
10,-1.8,238,1,4,-4
10,-0.9,238,2.2,3,-0.4
10.5,-0.3,238.5,0.4,0,-0.2
10.7,0.5,238.4,1.6,2.4,-1
11,0.6,236.2,3.2,1.4,-4.6
11.2,1.4,232.6,3.8,-7,7.4
10.1,2.1,228,-1.6,-4.4,3.2
10.6,2.9,222.6,-2.2,-4,-2.4
10.9,2.4,221.9,-3.4,-0.6,3
10.6,1.2,225.1,-2.4,0.2,0.6
9.4,-0.5,231.4,1,-4.6,-1.8
9.3,-2,238.2,-0.8,6.8,-8.6
9.6,-2.1,240.2,1.2,-0.8,-2
9.4,-1.2,240.4,0.6,0.6,3.4
9.8,0.1,239.7,-1,-3,-0.6
9.7,1,238.4,-1.2,7.8,-0.4
8.7,2.4,237.2,5,-21.4,38.4
8.3,2.8,236.5,2.4,0.6,11.2
8.2,3,235.6,-2,4.2,18.6
7.2,3.7,235.9,1.6,0.8,-25.6
6.7,5,235.6,1.4,-8,10.6
8,6.3,229.9,-0.2,-1,0.4
8.6,7,225.3,-1.8,-2.2,10.4
10.4,8.2,217.8,5.6,-9,-3.2
11.5,8.9,210.7,3,-2,19.8
14.8,7.7,208.5,-1,23,-39.4
7.4,6.8,207.1,-5.6,7,10
11.4,6.3,205.7,4.4,-6,-18.6
8.5,3.7,204.4,16.4,-5,30.2
11.2,2.8,200.3,3.6,-13.8,-28.6
11,2,198.7,2.8,-8.6,-24.6
9.7,1.4,197.4,4.2,-13.2,-30.4
7.9,0.7,197.3,0,1,2.6
10.1,-0.7,198.3,-2,-8.6,5.2
7.3,-1.1,200.3,-2.4,-15,19.4
7.9,-0.7,200.8,-4.6,-37.6,28.2
10.6,0.5,200.6,-3.4,-4,-85.6
3.6,-1.2,199.3,-4,-17.4,-33.8
5.5,-1.6,198.4,2.4,-22.4,-26.2
5.2,-0.6,196.6,-6,16,5.2
6.9,-0.5,195.4,-3.8,8.6,-24.2
7.6,-0.2,193.1,-4.8,22.8,-39.8
5.6,-0.9,191.8,-12.8,-11.8,-7.6
7.1,-1.2,192.1,1,-5.6,30.4
8,-0.9,193.9,-3,-4,8
9.3,-1.6,197.9,-8.8,-5.4,1.4
9.3,-3.6,202,-4.6,-2.6,-20.4
10.5,-3.4,205.1,-0.6,-18.4,-7
6.4,-3.8,208.3,-1.8,-14.8,7.4
7.3,-3.2,211.8,-7.6,-12,2.6
9.3,-3.4,214,-5.2,15.8,-47.8
6.6,-3.5,216.9,5.6,13.4,40.8
8.2,-1.7,218.6,4,0.2,-24.4
5.2,-1.1,218.8,2,-23,-18.2
10.7,-0.9,217.6,-6.4,-38,66.4
11.6,1.1,215.5,4,19.6,-46.8
8.1,1.6,214.1,-1.6,18.2,-30.2
7.9,2.2,213.4,1,15.6,-28
5.4,2,213.6,0.4,-1.4,-51.4
7,1.8,213.9,0.4,-3.6,-0.4
7,2.3,213.4,-4.6,-2.2,-13.8
7.4,3,213,-2.2,19.4,-25.4
5.8,2.5,213.2,-2.4,2.4,-7.4
6.1,2.3,213.8,-0.4,2.4,-19.4
6,2.2,214,2.4,10.6,2.6
6.1,1.7,214.5,-0.8,-15.8,11.8
4.4,0.4,214.4,5.4,11,-16
5.5,0,213.7,-4.4,-5.6,26.8
4,0.3,213.6,-6.2,-9.8,9
3.4,-0.5,214.9,-1.2,20.4,38.8
7.8,0.2,216.3,-2.2,14.4,-50.6
3.1,-0.7,217.6,5.6,-23,-33
5.7,0,218.5,0.6,12,3.8
3.2,-0.5,218.8,-4,-16.4,34.4
4.8,0.7,218,-1.2,22.6,-10.8
3.6,1.2,217.5,5,12.4,4
4.4,1.5,217.2,-3.8,-2.6,-2.2
4.9,0.9,217.4,0,15.6,-11.8
4.1,0.9,217.5,5.6,-13.2,-14
6.8,0.3,217.1,3.6,7.2,29.8
8.5,0.5,217,-6.4,1.6,-51.6
5.4,0.9,217.2,1,7,17.4
9.2,1.7,217.2,-0.6,-7.6,-30.2
5.1,0.6,216.4,3.8,-25,-7.8
7.5,1.4,216.6,3.8,18,11
5.6,0.4,216,-2.4,1.6,-38.4
2,0.6,215.9,-4,-18.2,49.8
6.8,2.3,215.1,-2.4,10,-43.8
5.8,1.5,215,4.6,-6,28.8
5.5,1.4,213.4,6.2,9.6,-0.6
1.5,2.2,212.5,2.4,10.6,-28
2.1,1.3,210.7,6,0.8,30.4
3.7,1.8,207.8,2.8,-8,4.4
4,1.6,205.6,-1.2,7.8,18.2
4.8,1.5,204.3,-1.8,15.4,-12.6
5.2,2,204.6,-0.8,0.2,16.2
4.8,1.7,206.1,0,7.4,2.4
5.7,1.4,206.8,-3.6,1.4,-24.6
5.2,1,206.7,0.4,3.4,-19.4
5.4,1.4,206.8,1.8,-2,10.6
6.5,0.9,206.8,-3.6,-10.2,26.4
9,0.7,206.7,2.8,5.8,-12.6
8,-0.2,206.6,-0.4,10.2,13.2
10.9,-0.1,205.6,0.8,3.8,-27
7.8,-1.5,205.8,0.8,-6.8,1.6
10.3,-2.1,208,-6.2,7.4,39.8
11.4,-2.3,210.4,1.4,-4,21.8
10.6,-2.1,211.9,-6,-3,25.8
11.4,-1.6,213.2,-4.2,-1.2,-37.4
11.5,-1.2,214.8,-3,15.6,-13
11.6,-1.3,218,-0.4,2.6,7.6
10.8,-1.7,219.7,1.8,13.6,-19.6
11.1,-0.8,219.3,1,-6,6.6
11.6,-0.9,217.7,0.2,9.6,40.8
12.6,0.1,215.5,2.8,2.4,-34.4
14.2,1.6,214.9,-5.4,-5.4,44.8
14.1,1.6,216.3,-1.6,2.4,3.2
9.9,0.3,218.3,0,-8.2,5.4
6,-0.4,219,4.6,6.6,34.6
6.1,0,218.8,2.4,9.2,2.2
6.3,-0.5,219,-2.4,-11.6,46
8.7,0.2,218.8,-0.6,18.4,-43.2
5.5,0,218.2,-4.8,3.8,28.4
7.8,-0.4,218.7,0.2,-0.6,-10.2
7.6,0.9,218.8,5.6,-2.2,10.6
5.5,-0.1,218.4,-3.4,13.8,-7.6
7.6,-0.2,218.4,6.8,13,-0.8
7.1,-0.1,218.3,-2.4,-16.2,7
6.3,0.6,217.7,2.2,1,24.6
7.9,0.1,217.4,-0.6,-17.4,-16.8
9.3,1,218.3,5.6,3.6,-33.6
9.9,0.3,217.7,1.4,22.4,11
11,1.2,217.1,-4.8,10.2,-68.2
7.6,0.7,216.4,0.6,0.4,6.8
6.3,0.7,216.7,5.8,-19.2,7
8.3,1.8,216.9,-4.6,-0.8,-32.8
10.9,2.6,217.5,0.2,28.4,-55.4
6.6,0,217.7,4.2,5.4,-22.6
4.1,0.1,217.1,-3.8,-7.4,30.4
11,1.7,215.3,-9,-18.2,-34.6
9.6,1.8,214.8,-5.6,-19.2,-1.4
6.4,0.4,215.2,-3.8,-47.8,14.6
8.9,1.8,215.9,-7.2,-13.4,-79.8
8.3,1.1,215.5,0.6,17.4,-45.4
2.3,0.9,215.6,-4.6,4.4,30
6.4,1.5,215.4,4.8,-0.4,2.2
6.3,2.1,215.9,2.8,1.8,-20.8
6.3,0.3,217.6,-4.8,-7.8,4.2
5.2,0,219,-1.6,-19.6,12.8
6.4,0.8,219.5,3.2,25,-48.2
8.5,1.3,219.7,5.4,-14.8,30.8
1,0.4,220.2,0.4,-32.4,30.8
-0.1,-0.1,220.8,0.8,13.4,16.8
4.2,1.2,221.2,0.4,-33.4,-20.6
1.8,2.5,220.4,0,10.8,-25.8
3,3.4,218.7,-6.2,-7.8,-0.6
5.5,2.9,217.3,-0.8,6.6,21.8
5.1,2.7,215.3,2.6,-0.4,-20
0.6,1.3,214.1,-1.6,5.4,-48.6
3.3,1.7,212.9,-5.8,-12.8,-32.8
2.8,0.8,213.9,0.6,3.2,-24.2
3.6,-0.4,215.6,1.8,-22,2.2
4.5,-0.1,217.4,-0.4,6,19.2
6.1,-0.5,217.5,4.4,-30.8,-13
4.5,0.5,217.1,-0.8,19.8,-8.6
4.8,-0.6,217.8,3.6,-19.6,-6.2
3.4,-0.9,218.4,2.6,-8,23.8
1.7,-0.9,219.9,1,11.6,51.6
5.3,0,220.4,2.6,8,-17.2
3.3,0.5,220.6,-3.6,-3.4,-1.4
2.4,1.6,220.4,1.6,0,21.2
-0.4,0.9,220.9,9,-27.6,68.2
5.5,1.2,220.8,-0.4,-2,-22.8
3.4,0.4,222.1,-2.2,0.6,-38.2
6.2,2.3,223.2,-4,-12.4,24.8
6.2,3,222.2,-1.6,-8.2,-2.8
2.1,3.3,220.7,7.8,-3.8,77
8.1,6,217.4,-1.6,-6,79
3.2,5.1,216.5,1.6,7.4,4.6
3.8,4.2,215.6,10,2.2,18.2
4.3,3.7,214.7,5.4,25.2,19.4
6.5,4.2,212.6,-2.6,-0.4,-36.2
3.9,3.3,211.5,2.6,8,24.2
5.4,3,211.8,4.2,-9,-1.2
4.2,2,213.7,1.6,0,24.6
3.1,1.9,215.1,0.8,6.2,41.2
3.9,1.7,215.3,-4.4,10.8,-36.4
3.8,1.8,215.8,-3,-2.6,-43.6
1.5,1,217.1,5.2,-1.2,32.2
5.5,1.1,218.7,0,-2.4,-22
5.9,0.8,219.1,-0.4,7,10.8
6.6,0.9,219.8,-0.4,8.8,-16.6
3.1,0.3,219.7,7.4,0.4,46.8
5.2,0.7,219,2.6,-3,2.8
7,1,218.7,0.8,-15,0.4
7.6,1.1,218.1,3.2,3.4,-24
4.2,0.9,218.1,-2,-18.4,31.8
5.3,0.7,219.2,12.8,-6,27
7.2,0.3,219.4,1.4,7.4,-13.4
4.3,0.5,218.6,0,-2,-44.8
2.8,0.1,218.1,6,-11,50.2
6.6,0.5,217.6,-2.4,2.2,-5.4
2.1,1,217.8,2.2,11.4,27
6.9,0.5,219.9,-0.6,20.2,16
6.5,1.6,222.9,-3.2,-3.2,-27.8
7.9,1.6,224.4,4,13,-8.6
10.9,1.6,224.7,0.4,-16.8,-14.2
8.3,2.2,219,0.6,5.8,-2.4
9.1,2.5,216,-0.4,7.8,-10.2
9.6,2.9,214.5,-0.4,-2,-6.4
8.4,2.6,213.3,0,-2.6,8
5.5,1.5,211.7,-9.8,-5,-16.8
8,2.9,211.2,-1.2,-8.6,-5.8
7.3,2.2,210,0.8,-1,-19.8
7.2,2.1,209.2,-0.4,2.2,-12.6
7.9,1.9,209.6,0.2,-7.6,-17.4
8.2,2.9,210,-0.2,-1,-25.4
7.2,1.2,208.7,-0.4,6,-8.2
6.8,1.1,208.8,2.8,-12.4,2.6
1.9,0.2,209.4,2.4,-29.8,63.6
6.1,0.5,211.8,-18.4,20.6,-30.6
7.6,1.1,211.3,-11,-4.4,-24.2
10.9,-1,213.9,-3.8,-24,2
7.7,-1.7,216.6,-6,11.4,14.4
10.2,-2.3,217.3,2.4,-2.8,-26
9.3,-0.8,222.3,-8.8,22.2,-31
3.4,0.1,223.1,-3.8,12.6,-19.2
2.1,0.1,223.8,-6.2,-6,26
5.2,1.2,226,4.4,-7,-35.8
3.9,1.2,227.7,-0.4,0.4,-28.6
3.8,1,228.6,1,2.4,11.8
5.5,1.8,227.7,5.2,13.2,-17.6
6.3,2.4,226.4,-1.8,3,-23.6
8,1.9,225,5,34.4,-17
6.7,2.1,223.8,0.6,1.2,-4.8
8.8,2.2,221.7,2,1.2,-11.6
6.6,2,220.1,-1.6,-12.8,36.6
7.7,3,218.9,-4.4,0.8,18.4
8.2,2.9,216.4,-2.6,-10.2,-18.4
6.7,2.5,215,0.8,-7,19
7.7,2,214.8,-6.2,-3.8,-1.8
7.7,1,218.6,-7.4,2.4,-17.6
7.7,0.7,222.1,-2.6,-8.6,-12.2
6.2,0.2,223.1,1.4,5.4,-12.4
6.3,-0.7,225.2,-1.6,-0.8,-6.8
9.1,-0.5,226.6,4.6,-9.4,-10.6
5.5,-0.9,228.3,-1.4,-9.6,11.2
7.7,-1,231.1,1.4,-13.8,-5
9.1,-0.3,229.7,1.2,4.6,-16
7.9,0.7,226.7,-3.4,-2.4,13.6
8.9,2.4,222.9,-2.6,6.4,-25.8
7.2,2.8,219.9,0.8,1.6,-5.6
9.1,3.6,217.4,3,1.6,-20
7.7,3.8,215.9,4.6,-7.8,5.4
9.1,4.4,214.1,0.2,2.6,-3.4
6.5,4.5,212,3,1.6,3.8
5.6,4.3,210.1,-0.8,1.6,-2
7.2,4.3,208.6,-2,-5.8,-2.2
6,4.5,206.3,1,-9,27.4
8.8,4.4,205.5,2,3,-0.8
9.4,4,203.5,5.4,-11.2,-2.6
7.1,3.4,202.5,2,3.2,4.6
6.5,3.3,201.1,-2.8,5.8,-1
8.3,3,200,-2.2,1.6,6.4
6,2.4,200.4,0.6,-2,5.8
7,1.8,201.4,-2,-3.4,-9.4
5.1,1.5,202.1,4,-3.6,18.6
7.3,1.9,204.5,1.2,-6,-15
6.4,1.3,204.9,-1,-7.4,-2
5.1,1.1,204.8,-1.4,11.6,0.6
5.6,1,204.2,-1.4,-4,3.8
5.9,1,203.4,-1.4,2.2,16.6
8.3,1.8,202.9,3,6,-2
7.8,1.8,204,-2.4,13.6,-17.8
8.9,1.4,204.4,3.2,5.2,-6.4
7.7,1.2,204.7,1.2,-4.6,-4.8
9.4,1.5,204.5,0.8,2,4.4
7.5,2.3,203.8,-0.4,-1,7
7.2,2.5,203.7,3.4,-9.8,9.8
10.3,3.1,202.7,12,3,4
9.7,3.8,200.3,11.8,25.4,-7
9.4,4.8,196.2,1.2,7.8,-10.2
11.2,5,189.9,1,-6,-20.4
9.4,6.5,181.5,9.8,-1.6,11.4
7.4,7.9,172,2.4,3.8,3
6.1,7.8,165.1,1.6,4.4,12.8
5.8,8,162.8,-2.8,-2.4,19.2
9.5,7.3,161.1,8.4,3.4,21
8.8,6.7,159.3,-4.8,-5.4,-51.4
7.1,5.7,158.3,4.6,10.4,6
10.7,4.5,156.4,0,5.2,-15.2
11.6,3.7,156.3,4.8,0.4,-26.2
7.7,1.4,158.2,-4.4,-22.8,26.2
7.8,1.5,161,0.2,-3.2,-8
6.5,-0.4,166.8,-7,0,-5.8
6.3,-0.8,171.2,-6,10.2,1.8
